time,uav1_2_fused_error,uav1_3_fused_error,uav2_3_fused_error
0.0,0.09004554691932193,0.17945804421089928,0.09004554691932193
0.02,0.17439744249419514,0.34756885357602385,0.17439744249419514
0.04,0.24811859728981642,0.4993105577107017,0.2529776035860151
0.06,0.2859591462891816,0.6080950042841187,0.3244914631618847
0.08,0.26327751679066713,0.6418593003436124,0.38163637275208834
0.1,0.2083392071892623,0.6171841032007755,0.41276531592066906
0.12,0.17349684671497118,0.5853712456342869,0.416277106755351
0.14,0.1335331449331567,0.5330146451731095,0.4043171055591648
0.16,0.1138760577286749,0.48894730764501027,0.3796872937504612
0.18,0.06839431507983287,0.41338863241631074,0.3510358196060326
0.2,0.13202430849350605,0.4421432668213605,0.3127227401172746
0.22,0.1974906690766635,0.09957668351650739,0.29594984757938403
0.24,1.167962070178944,1.3645914002437012,0.19717201019861827
0.26,5.517803539451987,5.057485957918889,0.46042912157868554
0.28,29.77412689225981,28.75218382472646,1.021987412779837
